rows    | tot_costs   | exec_time(ms)  | exec_time_cs| ncond | role        | av_data   
0       | 1647.16     | 9.518          | 1.4883      | 0     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.16     | 9.281          | 1.5252      | 0     | tfog_abells_cbudget_sdraft_u|     517039
4       | 1647.16     | 11.101         | 1.6526      | 0     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.16     | 10.253         | 1.5265      | 0     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.16     | 9.504          | 1.4073      | 0     | tfog_abells_cbudget_sdraft_u|     517039
16      | 1647.16     | 9.525          | 1.3997      | 0     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
1       | 1829.3      | 13.048         | 1.7635      | 0     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.3      | 10.124         | 1.4947      | 0     | tfog_acoast_cstatistics_stask_u|      37807
25      | 1829.3      | 10.226         | 1.5083      | 0     | tfog_acoast_cstatistics_stask_u|      37807
9       | 1829.3      | 10.009         | 1.4564      | 0     | tfog_acoast_cstatistics_stask_u|      37807
27      | 1829.3      | 9.892          | 1.4403      | 0     | tfog_acoast_cstatistics_stask_u|      37807
9       | 1829.3      | 10.52          | 1.5244      | 0     | tfog_acoast_cstatistics_stask_u|      37807
9       | 1829.3      | 10.109         | 1.4645      | 0     | tfog_acoast_cstatistics_stask_u|      37807
16      | 1829.3      | 10.919         | 1.5463      | 0     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.3      | 10.147         | 1.4752      | 0     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.3      | 10.37          | 1.4957      | 0     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.3      | 10.561         | 1.52        | 0     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
1       | 1829.3      | 10.096         | 1.4579      | 0     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.3      | 9.795          | 1.4406      | 0     | tfog_acoast_cstatistics_stask_u|      37807
25      | 1829.3      | 10.733         | 1.5272      | 0     | tfog_acoast_cstatistics_stask_u|      37807
9       | 1829.3      | 10.489         | 1.5011      | 0     | tfog_acoast_cstatistics_stask_u|      37807
27      | 1829.3      | 10.081         | 1.4696      | 0     | tfog_acoast_cstatistics_stask_u|      37807
9       | 1829.3      | 10.141         | 1.4766      | 0     | tfog_acoast_cstatistics_stask_u|      37807
9       | 1829.3      | 10.153         | 1.4658      | 0     | tfog_acoast_cstatistics_stask_u|      37807
16      | 1829.3      | 10.67          | 1.5282      | 0     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.3      | 9.98           | 1.4751      | 0     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.3      | 10.319         | 1.4962      | 0     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.3      | 10.353         | 1.4798      | 0     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1647.49     | 12.267         | 1.6917      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.221          | 1.393       | 1     | tfog_abells_cbudget_sdraft_u|     517039
3       | 1647.49     | 9.158          | 1.363       | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.261          | 1.389       | 1     | tfog_abells_cbudget_sdraft_u|     517039
9       | 1647.49     | 9.014          | 1.3462      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.226          | 1.3839      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.207          | 1.3876      | 1     | tfog_abells_cbudget_sdraft_u|     517039
3       | 1647.49     | 9.883          | 1.4433      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.17           | 1.386       | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.307          | 1.3825      | 1     | tfog_abells_cbudget_sdraft_u|     517039
6       | 1647.49     | 9.659          | 1.4267      | 1     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
1       | 1829.73     | 12.899         | 1.7378      | 1     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.73     | 9.914          | 1.4544      | 1     | tfog_acoast_cstatistics_stask_u|      37807
11      | 1829.73     | 10.138         | 1.4594      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.368         | 1.4968      | 1     | tfog_acoast_cstatistics_stask_u|      37807
12      | 1829.73     | 9.805          | 1.4476      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.257         | 1.4771      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 9.898          | 1.4936      | 1     | tfog_acoast_cstatistics_stask_u|      37807
7       | 1829.73     | 10.663         | 1.5523      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.268         | 1.5341      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.491         | 1.5088      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.564         | 1.5279      | 1     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
1       | 1829.73     | 10.072         | 1.4789      | 1     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.73     | 10.176         | 1.4891      | 1     | tfog_acoast_cstatistics_stask_u|      37807
11      | 1829.73     | 10.214         | 1.4804      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.383         | 1.516       | 1     | tfog_acoast_cstatistics_stask_u|      37807
12      | 1829.73     | 9.81           | 1.4326      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.0           | 1.4608      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 9.793          | 1.4541      | 1     | tfog_acoast_cstatistics_stask_u|      37807
7       | 1829.73     | 10.341         | 1.4935      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.205         | 1.48        | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.28          | 1.4949      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.457         | 1.522       | 1     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1647.84     | 12.029         | 1.6534      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.139          | 1.3807      | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 9.295          | 1.3957      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.62           | 1.4431      | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 9.241          | 1.3907      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.278          | 1.3894      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.114          | 1.3743      | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 9.673          | 1.4357      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.413          | 1.4116      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.452          | 1.4112      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.518          | 1.4198      | 2     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.16     | 14.113         | 1.887       | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.212         | 1.4895      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.188         | 1.4876      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.297         | 1.5179      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.038         | 1.482       | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.204         | 1.4911      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.076         | 1.4906      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.823         | 1.5509      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.748         | 1.564       | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.356         | 1.507       | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.901         | 1.6192      | 2     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.16     | 10.091         | 1.4654      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.211         | 1.4801      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.17          | 1.5         | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.381         | 1.5064      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.186         | 1.4963      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.279         | 1.4971      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.224         | 1.4911      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.914         | 1.5564      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.297         | 1.4895      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.154         | 1.478       | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.813         | 1.5496      | 2     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1648.18     | 12.37          | 1.7309      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.303          | 1.4018      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.351          | 1.4085      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.386          | 1.3991      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.129          | 1.3866      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.401          | 1.4081      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.157          | 1.4032      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.729          | 1.4375      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.628          | 1.4313      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.248          | 1.3917      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.423          | 1.402       | 3     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.6      | 13.099         | 1.7715      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 9.94           | 1.4475      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.135         | 1.481       | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.22          | 1.5093      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.019         | 1.4635      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.015         | 1.4727      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 9.999          | 1.472       | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.706         | 1.5277      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.023         | 1.4686      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.218         | 1.4982      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.907         | 1.6832      | 3     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.6      | 10.618         | 1.5274      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.936         | 1.6773      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.501         | 1.5361      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 12.517         | 1.8685      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.697         | 1.6378      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 11.105         | 1.6624      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.022         | 1.5392      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.464         | 1.513       | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.241         | 1.521       | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.32          | 1.5104      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.445         | 1.5377      | 3     | tfog_acoast_cstatistics_stask_u|      37807
