rows    | tot_costs   | exec_time(ms)  | exec_time_cs| plan_time   | ncond   | size  | stmt
1       | 0.26        | 5.694          | 0.6266      | 0.03        | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.689          | 0.6249      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.72           | 0.6282      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.584          | 0.6144      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.711          | 0.6275      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.692          | 0.6248      | 0.025       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.677          | 0.6241      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 4.936          | 0.5479      | 0.024       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.821          | 0.639       | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.884          | 0.6517      | 0.03        | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.655          | 0.6254      | 0.032       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.69           | 0.6249      | 0.025       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.666          | 0.6227      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.59           | 0.6152      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.688          | 0.6249      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.733          | 0.6285      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.63           | 0.6193      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.64           | 0.6219      | 0.074       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.676          | 0.6238      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.701          | 0.6263      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.676          | 0.6247      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.596          | 0.6159      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.746          | 0.6339      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.658          | 0.6222      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.636          | 0.6198      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.722          | 0.6321      | 0.037       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.633          | 0.6191      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.686          | 0.6261      | 0.031       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.651          | 0.6217      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.67           | 0.6262      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.678          | 0.624       | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.676          | 0.6237      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.733          | 0.6286      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.652          | 0.6223      | 0.029       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.633          | 0.6211      | 0.031       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.702          | 0.6262      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.66           | 0.6259      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.79           | 0.6354      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.661          | 0.6226      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.713          | 0.6279      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.676          | 0.6238      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.583          | 0.616       | 0.03        | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.696          | 0.6263      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.622          | 0.6203      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.676          | 0.6239      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.724          | 0.6291      | 0.025       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.695          | 0.6254      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.664          | 0.6245      | 0.025       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.838          | 0.6424      | 0.03        | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.651          | 0.6215      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.689          | 0.6293      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.84           | 0.6399      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.739          | 0.6305      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.676          | 0.6223      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.665          | 0.6243      | 0.03        | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.634          | 0.6203      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.617          | 0.6181      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.673          | 0.6267      | 0.025       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.705          | 0.6274      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.687          | 0.625       | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.663          | 0.6221      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.634          | 0.6196      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.678          | 0.6251      | 0.031       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.685          | 0.6247      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.836          | 0.6472      | 0.026       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.791          | 0.6349      | 0.025       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.236          | 0.7801      | 0.053       | 1     | 293376|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.63           | 0.62        | 0.028       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.908          | 0.6462      | 0.025       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.948          | 0.6477      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.227          | 0.7793      | 0.026       | 1     | 293376|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.375          | 0.7946      | 0.026       | 1     | 293376|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.949          | 0.6503      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 7.439          | 0.8021      | 0.027       | 1     | 293376|  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.715          | 0.6294      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.831          | 0.6415      | 0.03        | 1     | 53248 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 6.357          | 0.9912      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.949          | 0.6558      | 0.027       | 1     | 53248 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 6.35           | 0.6908      | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.855          | 0.6454      | 0.03        | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.786          | 0.6346      | 0.027       | 1     | 35328 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.866          | 0.642       | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 7.407          | 0.7969      | 0.025       | 1     | 293376|  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.991          | 0.6571      | 0.025       | 1     | 35328 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 8.267          | 0.8837      | 0.027       | 1     | 435200|  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 8.357          | 0.8937      | 0.028       | 1     | 435200|  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 8.326          | 0.8915      | 0.029       | 1     | 435200|  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 8.235          | 0.8836      | 0.033       | 1     | 435200|  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.888          | 0.6457      | 0.028       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.649          | 0.6193      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.694          | 0.6253      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.606          | 0.6178      | 0.03        | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.692          | 0.6269      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.689          | 0.6248      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.599          | 0.616       | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.765          | 0.632       | 0.025       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 6.124          | 0.668       | 0.025       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.678          | 0.6242      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.652          | 0.6239      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.938          | 0.6492      | 0.027       | 1     | 35328 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 8.483          | 0.9051      | 0.026       | 1     | 435200|  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 8.332          | 0.8935      | 0.032       | 1     | 435200|  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.986          | 0.6676      | 0.03        | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 8.364          | 0.8928      | 0.027       | 1     | 435200|  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 6.004          | 0.6601      | 0.028       | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.863          | 0.6494      | 0.026       | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.786          | 0.6375      | 0.026       | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 6.033          | 0.6677      | 0.027       | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 5.852          | 0.6449      | 0.027       | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 10.45          | 1.1103      | 0.026       | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 6.6            | 0.7334      | 0.047       | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
1       | 0.26        | 6.431          | 0.7157      | 0.04        | 1     | 96325 |  WHERE tenant LIKE 'drydock' AND bstream is not Null;
